,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
1935,15799031,402-3929605-6878702,23300.0,business,default,medium,9
1936,15810457,405-0043813-7485114,46052.0,personal,pending,low,5
1937,15697879,402-9278224-1406767,28687.0,personal,paid,high,16
1938,15594902,402-7165661-7521950,27921.0,business,paid,high,24
1939,15799710,407-5702404-1237153,39936.0,home,pending,high,17
1940,15659651,402-2178983-9666728,25578.0,personal,pending,low,7
1941,15645956,408-1262593-3468327,22422.0,business,pending,low,7
1942,15651713,407-7973575-0154729,30038.0,personal,default,medium,14
1943,15737265,408-8747074-3173921,34188.0,personal,pending,medium,12
1944,15687310,405-3238457-8916365,9572.0,personal,default,medium,13
1945,15607347,405-4044672-8392353,16001.0,business,paid,high,21
1946,15698321,402-7194188-9157908,12864.0,home,default,medium,10
1947,15657812,407-7003976-1631535,41191.0,home,paid,low,5
1948,15569187,407-5425288-7554717,35957.0,business,pending,high,24
1949,15681562,171-7059341-6105923,32535.0,business,paid,low,7
1950,15615456,405-3223184-3071523,30236.0,business,paid,medium,12
1951,15589793,406-1415992-3059531,4504.0,personal,default,low,7
1952,15781884,406-1334469-6185165,46641.0,home,pending,high,17
1953,15675190,408-4533890-9124319,18349.0,personal,pending,low,5
1954,15600734,406-4796865-4449149,24725.0,personal,pending,medium,12
1955,15779176,407-6742558-5561911,23186.0,business,pending,medium,10
1956,15605286,405-5920313-7117140,19708.0,personal,default,medium,10
1957,15674922,402-1836552-8085957,16918.0,personal,pending,low,5
1958,15737506,404-8438791-6591543,45897.0,business,default,high,21
1959,15780514,171-1570173-8349100,17183.0,personal,pending,high,17
1960,15623647,402-0704464-1297103,48132.0,personal,default,low,5
1961,15668472,402-7189994-3784320,1774.0,home,default,high,21
1962,15692416,403-7867771-2108310,32075.0,home,pending,low,5
1963,15771139,408-9091347-4153133,17671.0,personal,pending,medium,11
1964,15738318,406-4850135-8030762,46117.0,personal,default,low,6
1965,15772243,408-1079404-9805951,43182.0,business,paid,high,18
1966,15638463,405-7157063-8813941,39425.0,business,paid,medium,11
1967,15598088,408-7814857-4169143,38930.0,business,default,low,6
1968,15693468,405-7737113-0917101,6868.0,home,paid,high,16
1969,15671930,408-7304860-0333966,37486.0,personal,default,high,24
1970,15762268,402-3686381-1031564,2971.0,business,default,high,22
1971,15780954,405-8333526-2323538,4235.0,home,paid,low,5
1972,15700174,405-7734086-8665151,12516.0,personal,default,low,7
1973,15635728,406-8149939-2130752,34287.0,personal,paid,low,7
1974,15679283,405-7559599-6046747,36896.0,business,paid,medium,13
1975,15591386,408-0075632-0706754,21927.0,business,paid,high,23
1976,15694192,402-8184850-5327561,13778.0,business,pending,low,7
1977,15585901,404-7345899-9122769,27494.0,home,pending,medium,12
1978,15792329,404-1779944-8102705,29674.0,personal,paid,low,6
1979,15635597,404-1779944-8102705,25311.0,business,pending,high,23
1980,15775880,404-1779944-8102705,36497.0,home,pending,high,22
1981,15630913,404-2445799-8153131,35261.0,business,pending,medium,9
1982,15756680,405-6294317-9120310,37304.0,personal,pending,low,7
1983,15587913,405-6294317-9120310,35600.0,home,paid,high,22
1984,15737605,404-5140273-8933937,24860.0,business,default,high,18
1985,15627876,403-5047171-5946703,25710.0,business,paid,low,5
1986,15772601,403-5047171-5946703,42357.0,home,paid,high,16
1987,15758606,408-9810936-9735516,38462.0,home,default,medium,9
1988,15657107,171-9673855-2321133,31183.0,home,paid,medium,11
1989,15622454,171-9673855-2321133,5890.0,business,default,medium,9
1990,15775803,404-0333009-4637953,10028.0,home,paid,low,5
1991,15570859,402-2809102-1025143,30443.0,home,pending,high,17
1992,15748381,407-8278311-0556310,9643.0,personal,default,medium,9
1993,15787189,403-3174804-7240347,29515.0,home,paid,low,6
1994,15666055,408-5229747-9249144,49124.0,business,default,low,7
1995,15617648,405-5685412-1543569,12251.0,home,pending,medium,14
1996,15755678,402-3947445-0289100,48259.0,personal,pending,medium,13
1997,15624781,402-8796273-3245106,16752.0,home,default,high,20
1998,15779497,171-1909591-0944310,24031.0,home,default,high,19
1999,15567399,407-2234401-7446716,31397.0,personal,pending,high,18
2000,15613656,407-2234401-7446716,,personal,paid,low,6
2001,15734311,171-9309960-1917956,,business,pending,high,19
2002,15657214,171-9309960-1917956,,personal,default,medium,9
2003,15799350,406-4327460-9905137,,business,pending,low,7
2004,15729970,406-4643064-2945138,,personal,paid,low,5
2005,15725835,403-8755155-3715542,,personal,default,low,7
2006,15745543,171-8195821-2769955,,home,pending,high,24
2007,15727384,408-0944592-0213947,,business,default,high,22
2008,15666916,402-1249621-8158717,,business,default,low,6
2009,15732917,171-3690652-9264323,,personal,paid,low,6
2010,15612050,407-5465680-5166728,,home,paid,high,16
2011,15726267,404-3277432-6723553,,personal,paid,high,23
2012,15780124,403-9918500-6651534,,personal,paid,medium,10
2013,15742238,405-5634704-9072316,,business,pending,high,19
2014,15679024,406-4595057-9725933,,business,pending,medium,12
2015,15715297,408-8282046-8035528,,business,default,high,18
2016,15633612,402-3672454-0738756,,business,default,high,16
2017,15602929,405-1547266-2754769,,business,pending,low,7
2018,15696703,404-5169046-5093164,,business,pending,high,16
2019,15756668,171-5975931-2581955,,business,paid,low,5
2020,15565779,171-6071448-5965141,,personal,default,medium,10
2021,15795519,407-0518920-8029111,,business,paid,low,6
2022,15761477,407-0518920-8029111,,business,default,medium,12
2023,15731890,407-0518920-8029111,,personal,default,medium,12
2024,15633043,402-4898958-1219567,,business,default,high,17
2025,15752953,408-8271781-7285964,,business,default,high,18
2026,15603088,403-4865362-5981957,,personal,default,high,17
2027,15606613,408-2942223-3018726,,personal,pending,high,21
2028,15635939,405-8812813-0604360,,business,paid,medium,14
2029,15666043,405-8891626-4254728,,personal,pending,high,24
2030,15746190,405-8891626-4254728,,home,pending,high,17
2031,15591357,171-7181417-4211520,,business,paid,low,7
2032,15658716,404-7073303-1911528,,personal,pending,low,6
2033,15679909,405-9044361-2693132,,home,paid,high,18
2034,15634262,404-8913256-9996304,,business,paid,low,7
2035,15799825,403-5262500-3905110,,personal,default,high,23
2036,15756875,406-2488091-1490762,,personal,paid,low,6
2037,15678146,408-9088841-2336336,,business,paid,high,22
2038,15710743,408-4582558-7314760,,home,default,high,17
2039,15595831,408-7902994-4630703,,business,paid,high,23
2040,15626684,405-3079406-2484328,,home,default,high,16
2041,15709846,171-5782777-6979568,,home,default,low,5
2042,15635459,408-2677298-4497110,,business,default,high,22
2043,15642544,408-5929608-8114749,,personal,paid,medium,9
2044,15566494,408-5929608-8114749,,business,default,medium,13
2045,15655238,406-4773034-6173106,,business,pending,low,7
2046,15733429,402-4383938-3924329,,home,pending,low,5
2047,15814536,171-2895312-3045162,,home,default,low,7
2048,15771702,171-5145614-1809948,,personal,paid,high,22
2049,15723008,171-2287457-6688311,,personal,paid,low,7
2050,15797160,171-2287457-6688311,,business,default,medium,14
2051,15792222,405-7218180-8784303,,personal,pending,medium,9
2052,15644765,405-3600583-8508316,,home,paid,high,19
2053,15610686,406-3174458-1341148,,personal,default,low,5
2054,15730868,408-2819038-6637164,,home,pending,medium,9
2055,15705991,402-8614826-9830738,,personal,paid,medium,10
2056,15577078,402-0691535-3235515,,personal,default,low,7
2057,15679550,408-9667808-6138726,,personal,pending,medium,9
2058,15787655,406-2782901-2134745,,personal,default,high,19
2059,15668081,408-1012679-9856354,,business,paid,low,5
2060,15747980,408-9269845-8583549,,personal,default,low,7
2061,15710295,408-1137865-1593106,,home,paid,low,6
2062,15724443,407-5350572-1287552,,personal,paid,low,5
2063,15571305,403-7526182-0404333,,personal,default,low,7
2064,15569503,403-6401336-8201965,,home,paid,medium,9
2065,15581840,171-2787742-6252306,,business,paid,medium,9
2066,15772262,402-7384268-1077145,,business,paid,high,18
2067,15767794,404-4035809-0061935,,business,paid,medium,9
2068,15629338,404-6493888-0475518,,home,default,high,23
2069,15790379,408-8882842-2109960,,personal,default,low,5
2070,15750684,408-8815736-2010734,,personal,default,high,20
2071,15697214,407-2998129-4973933,,personal,pending,medium,11
2072,15711015,408-3335768-8773961,,home,default,medium,10
2073,15573309,405-1592937-9701130,,business,pending,high,17
2074,15805303,407-8539077-3464304,,personal,pending,low,7
2075,15741385,403-7590550-2731553,,home,paid,medium,12
2076,15780254,404-4000695-0797162,,personal,paid,high,24
2077,15744843,407-9408556-2909910,,home,pending,medium,11
2078,15815626,403-0595338-3116363,,home,paid,low,6
2079,15784736,407-0597022-0095504,,home,paid,low,6
2080,15813412,402-1291498-0963502,,personal,paid,low,5
2081,15809143,404-8755705-2719549,,home,pending,low,5
2082,15617617,408-4005531-2549115,,home,pending,low,5
2083,15779738,405-9426035-5129953,,business,default,medium,14
2084,15668669,405-9426035-5129953,,home,pending,high,17
2085,15687477,402-0276894-0302746,,home,pending,medium,12
2086,15578908,403-5086816-7338754,,business,pending,high,22
2087,15687658,402-3620495-6261944,,home,default,medium,9
2088,15615020,404-4469398-1664305,,home,default,high,20
2089,15608886,406-5835066-8509123,,personal,default,high,24
2090,15602551,405-6611111-6269911,,home,paid,low,7
2091,15672945,402-7861807-8550726,,business,default,high,24
2092,15757408,171-4778281-4439504,,business,default,medium,10
2093,15806132,406-6823620-0893112,,personal,paid,high,20
2094,15813022,406-2917556-7266717,,home,default,high,21
2095,15673578,403-0858210-1453101,,personal,pending,medium,10
2096,15757916,405-1694368-6091503,,home,default,low,7
2097,15689168,403-8220348-0238745,,home,paid,high,21
2098,15769216,402-3863219-8760306,,home,pending,low,6
2099,15593295,405-3156658-8311508,,home,pending,high,17
2100,15804814,407-6192870-8293127,,business,default,high,16
2101,15778934,405-6658323-9641119,,personal,paid,high,18
2102,15802351,402-2180559-5076353,,home,pending,high,22
2103,15630241,404-8280424-0969955,,personal,default,high,21
2104,15719561,406-7301115-8916352,,business,default,high,19
2105,15615096,403-9604247-6275552,,personal,default,low,7
2106,15659931,402-2770632-8141143,,home,pending,high,22
2107,15714586,405-7829062-0073141,,personal,default,low,5
2108,15634949,404-9790140-0919506,,business,pending,high,23
2109,15589224,404-9790140-0919506,,personal,paid,low,6
2110,15795990,404-9235384-4336353,,business,paid,high,17
2111,15603216,407-1956473-1145145,,business,paid,medium,14
2112,15631201,407-3760174-3873153,,home,default,low,5
2113,15686255,171-0612922-6377104,,personal,default,high,18
2114,15746594,402-4817613-9294755,,personal,pending,low,5
2115,15718893,406-9551449-0285151,,home,pending,low,6
2116,15671609,402-8297736-0672305,,personal,pending,high,18
2117,15652540,408-2453599-7697145,,business,pending,medium,13
2118,15774857,408-5213768-6029950,,home,pending,low,5
2119,15791836,408-6659116-0906718,,business,paid,medium,13
2120,15651554,408-1988392-9252313,,personal,default,low,6
2121,15583576,407-0994282-1109911,,personal,default,high,17
2122,15732740,407-0587492-6776324,,business,paid,low,6
2123,15723320,404-3632880-9304305,,business,pending,medium,11
2124,15603851,407-7393617-5480330,,home,paid,high,22
2125,15777923,407-8461738-2228314,,business,pending,high,20
2126,15735719,408-4185500-2329134,,home,default,low,6
2127,15703482,171-4502176-0991515,,home,paid,high,19
2128,15605835,404-0808906-2389905,,business,pending,medium,9
2129,15664881,406-2887147-6410739,,business,default,medium,12
2130,15757568,171-3687103-6153167,,business,default,medium,14
2131,15792660,405-2834129-5029105,,home,default,low,6
2132,15599722,405-4580146-5622759,,business,paid,high,23
2133,15726354,406-7680753-4797147,,personal,pending,low,7
2134,15610355,171-1963311-9446720,,personal,paid,medium,13
2135,15704284,171-1459952-0132331,,business,pending,low,5
2136,15621893,171-4977179-4269108,,personal,default,medium,9
2137,15588219,171-5984560-0937925,,home,default,medium,14
2138,15688619,405-7792943-1373155,,home,pending,medium,10
2139,15765518,408-5687276-3227521,,home,paid,low,7
2140,15616931,407-4438981-1990722,,personal,paid,high,17
2141,15758372,406-9483947-6293906,,business,paid,high,18
2142,15782591,407-7497681-0210766,,business,pending,high,22
2143,15612109,402-1012538-2861105,,home,default,high,24
2144,15613712,171-2787536-3745169,,personal,default,high,22
2145,15639322,403-8593239-6324353,,home,pending,medium,13
2146,15594349,408-5317065-2842709,,business,paid,low,5
2147,15574167,405-3840031-0416361,,personal,pending,low,6
2148,15811842,408-5740056-2632317,,personal,paid,low,6
2149,15648794,407-6209478-4940350,,business,pending,high,19
2150,15771211,403-6895413-5606751,,business,default,high,16
2151,15588614,408-6003340-0632330,,business,default,low,6
2152,15630698,408-8404034-6727569,,home,pending,low,5
2153,15694200,405-3785775-0227556,,business,paid,low,6
2154,15721426,405-2756529-8689123,,business,paid,medium,13
2155,15725997,407-6965720-0843551,,personal,paid,medium,13
2156,15762138,404-8525115-3493163,,home,paid,high,22
2157,15750649,404-3370292-0401110,,personal,pending,medium,12
2158,15685706,404-3370292-0401110,,business,paid,low,5
2159,15641835,404-3370292-0401110,,business,paid,high,22
2160,15586821,404-8606213-6076346,,business,default,medium,9
2161,15569678,403-3999249-0570763,,home,default,low,5
2162,15793842,404-1227975-7409927,,home,default,low,6
2163,15667554,407-1752636-9445159,,personal,paid,high,17
2164,15794479,408-4376013-4211521,,personal,paid,low,7
2165,15585041,404-6204825-9085913,,home,pending,medium,12
2166,15780650,404-5211118-9997102,,home,paid,high,24
2167,15780846,403-7659532-1672336,,home,default,low,6
2168,15805260,408-0200358-6041967,,home,paid,high,23
2169,15621629,403-5857689-3532303,,business,pending,medium,14
2170,15662151,404-5172601-7596324,,home,paid,medium,12
2171,15747174,402-7765194-7677124,,home,paid,low,7
2172,15651585,402-2836291-6832332,,personal,paid,high,18
2173,15649738,407-7032900-9102725,,home,default,medium,9
2174,15633108,406-0843035-6872369,,home,pending,high,19
2175,15769254,171-3045745-1353956,,home,pending,high,17
2176,15704746,171-9512438-9389959,,business,default,high,18
2177,15637644,403-1891157-7625125,,personal,pending,low,5
2178,15609562,171-6513341-1148308,,personal,default,high,17
2179,15787459,406-5248033-8120310,,business,default,high,17
2180,15762902,405-6003990-2038700,,business,paid,high,19
2181,15738605,404-1941839-3360319,,business,default,medium,10
2182,15724889,171-4848506-9169918,,personal,paid,medium,14
2183,15730735,408-4397078-1877956,,personal,pending,medium,10
2184,15689147,408-1387279-5661926,,business,pending,high,16
2185,15730397,406-0317784-3647538,,personal,default,medium,14
2186,15762169,171-1582874-8197145,,business,default,low,6
2187,15589320,402-8481865-0845924,,home,paid,high,21
2188,15799211,402-8481865-0845924,,home,paid,high,20
2189,15798310,407-8699712-7129943,,business,paid,low,7
2190,15609998,402-5282932-6585941,,business,default,low,6
2191,15583548,171-5393695-9460348,,home,default,high,19
2192,15761763,408-7664192-2708342,,business,default,high,18
2193,15764409,405-8581606-2167554,,home,default,high,24
2194,15710161,405-4334043-4668361,,personal,pending,medium,13
2195,15735246,171-7759791-4183521,,business,paid,high,17
2196,15791700,402-1336989-5856302,,business,default,high,24
2197,15670753,405-8393493-7140339,,business,default,medium,12
2198,15573876,404-4780618-5588361,,personal,paid,high,21
